FIPS,State,County,snap_participants_2012,snap_participants_2017,snap_participants_change,snap_beni_per_capita_2012,snap_beni_per_capita_2017,snap_beni_per_capita_change,snap_participants_2011,snap_participants_2016,snap_online_applications_2009,snap_online_applications_2016,snap_combined_applications_2009,snap_combined_applications_2016,school_lunch_participants_2012,school_lunch_participants_2017,school_lunch_participants_change,free_lunch_eligible_stu_2010,free_lunch_eligible_stu_2015,red_px_lunch_eligible_stu_2010,red_px_lunch_eligible_stu_2015,school_brkfast_participants_2012,school_brkfast_participants_2017,school_brkfast_participants_change,summer_food_service_chldren_2012,summer_food_service_chldren_2017,summer_food_service_chldren_change,wic_redemp_per_capita_2011,wic_redemp_per_capita_2016,wic_redemp_per_capita_change,wic_participants_2012,wic_participants_2017,wic_participants_change,wic_inf_and_children_2014,wic_inf_and_children_2016,wic_inf_and_children_change,wic_women_2014,wic_women_2016,wic_women_change
30033,MT,Garfield,12.54318956,11.5077873,-1.03540226,3.014469385,2.577984095,-14.47967243,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,,,,,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30035,MT,Glacier,12.54318956,11.5077873,-1.03540226,51.36460114,45.91275787,-10.6140089,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,79.16211293,83.97079277,1.639344262,1.981919332,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30037,MT,Golden Valley,12.54318956,11.5077873,-1.03540226,8.464328766,7.603406429,-10.17118263,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,37.5,47.10743802,20.83333333,0,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30039,MT,Granite,12.54318956,11.5077873,-1.03540226,7.655292988,6.179273605,-19.28103065,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,14.28571429,35.60209424,9.523809524,8.90052356,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30041,MT,Hill,12.54318956,11.5077873,-1.03540226,24.78137016,22.00894928,-11.18752098,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,56.33159269,56.24599616,5.580939948,4.868673927,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,24.7881031,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30043,MT,Jefferson,12.54318956,11.5077873,-1.03540226,8.976171494,7.617805958,-15.13301659,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,19.19127086,,6.546854942,,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30045,MT,Judith Basin,12.54318956,11.5077873,-1.03540226,3.992016077,3.654597998,-8.45232296,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,33.58778626,29.45736434,10.6870229,11.24031008,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30047,MT,Lake,12.54318956,11.5077873,-1.03540226,26.06787491,22.28883743,-14.49691391,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,47.23255814,64.91795701,11.04651163,5.107464756,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,19.3055439,18.66222763,-3.332287788,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30049,MT,Lewis and Clark,12.54318956,11.5077873,-1.03540226,13.4845953,11.48810482,-14.8057127,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,24.42588727,31.31259884,7.442588727,6.304691618,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,11.59330082,9.430274963,-18.6575489,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30051,MT,Liberty,12.54318956,11.5077873,-1.03540226,3.55351162,3.124570847,-12.07089806,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,21.01449275,14.34599156,12.68115942,18.56540084,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30053,MT,Lincoln,12.54318956,11.5077873,-1.03540226,20.99373817,18.76714706,-10.60597706,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,37.3651772,,12.01848998,,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,12.15044498,14.67280865,20.75943375,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30055,MT,McCone,12.54318956,11.5077873,-1.03540226,2.00980401,1.746216536,-13.11508369,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,26.03773585,17.3553719,9.811320755,9.090909091,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30057,MT,Madison,12.54318956,11.5077873,-1.03540226,5.632393837,4.709480286,-16.38581276,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,25.28216704,24.4047619,12.64108352,12.85714286,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30059,MT,Meagher,12.54318956,11.5077873,-1.03540226,10.55467224,9.589410782,-9.145347595,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,41.66666667,48.61111111,12.91666667,12.96296296,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30061,MT,Mineral,12.54318956,11.5077873,-1.03540226,25.39836693,21.93497849,-13.63626385,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,49.01960784,100,13.39869281,0,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30063,MT,Missoula,12.54318956,11.5077873,-1.03540226,18.007164,15.18563938,-15.66890049,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,33.5959397,46.23452294,8.256950231,3.546977422,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,13.04822254,11.32335091,-13.21920776,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30065,MT,Musselshell,12.54318956,11.5077873,-1.03540226,15.84256935,14.29905891,-9.742803574,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,40.25787966,45.26928675,11.46131805,4.512372635,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30067,MT,Park,12.54318956,11.5077873,-1.03540226,13.10669231,11.14984035,-14.93017387,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,26.68650794,31.52559554,8.978174603,7.349214394,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30069,MT,Petroleum,12.54318956,11.5077873,-1.03540226,4.90196085,4.302103043,-12.23709869,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,50,52.38095238,15.30612245,15.47619048,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30071,MT,Phillips,12.54318956,11.5077873,-1.03540226,12.22870064,10.90474987,-10.82658577,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,34.62643678,,19.82758621,,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30073,MT,Pondera,12.54318956,11.5077873,-1.03540226,19.16409302,17.64541435,-7.924604893,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,,45.43501611,,6.766917293,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30075,MT,Powder River,12.54318956,11.5077873,-1.03540226,2.091652393,1.902587533,-9.039019585,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,,,,,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30077,MT,Powell,12.54318956,11.5077873,-1.03540226,12.19081306,11.3318615,-7.045892239,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,,32.07810321,,7.810320781,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30079,MT,Prairie,12.54318956,11.5077873,-1.03540226,4.751461983,4.358280659,-8.274954796,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,35.03184713,0,17.8343949,0,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30081,MT,Ravalli,12.54318956,11.5077873,-1.03540226,16.21140862,13.78153133,-14.98868656,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,34.05734144,37.44781267,10.35621199,5.409330187,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,11.36109829,8.566695213,-24.596241,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30083,MT,Richland,12.54318956,11.5077873,-1.03540226,3.71091938,3.230968952,-12.93346405,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,19.02786011,15.99801882,8.358032009,4.804358593,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,8.267683029,18.9490509,129.1942139,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30085,MT,Roosevelt,12.54318956,11.5077873,-1.03540226,40.20737457,35.06637955,-12.78619957,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,82.15839861,77.76,2.74151436,1.52,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,41.27800751,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30087,MT,Rosebud,12.54318956,11.5077873,-1.03540226,30.53625488,27.55550766,-9.761338234,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,47.94359577,50.44195639,6.52173913,5.951679434,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,42.98177719,42.0797081,-2.098724604,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30089,MT,Sanders,12.54318956,11.5077873,-1.03540226,18.49081993,16.01058769,-13.41331673,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,53.57142857,56.19469027,9.478021978,6.563421829,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,29.45444298,13.01557255,-55.81117249,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30091,MT,Sheridan,12.54318956,11.5077873,-1.03540226,5.024889469,4.58825779,-8.689378738,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,29.72440945,13.56238698,9.448818898,5.786618445,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30093,MT,Silver Bow,12.54318956,11.5077873,-1.03540226,19.34389877,17.18108749,-11.18084431,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,33.79806611,46.92750288,8.207780526,5.523590334,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,17.87498474,14.46619797,-19.07015228,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30095,MT,Stillwater,12.54318956,11.5077873,-1.03540226,7.800878048,6.785929203,-13.01070023,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,16.27742392,18.54210899,4.529370134,6.157112527,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30097,MT,Sweet Grass,12.54318956,11.5077873,-1.03540226,5.141448021,4.447755814,-13.49215603,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,,18.80819367,,5.772811918,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30099,MT,Teton,12.54318956,11.5077873,-1.03540226,8.600286484,7.628046989,-11.30473423,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,24.03100775,18.9296333,9.302325581,6.541129832,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30101,MT,Toole,12.54318956,11.5077873,-1.03540226,8.643277168,8.237822533,-4.690982819,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,,31.64556962,,8.227848101,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30103,MT,Treasure,12.54318956,11.5077873,-1.03540226,6.463527203,6.136475086,-5.059963703,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,20.87912088,,12.08791209,,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30105,MT,Valley,12.54318956,11.5077873,-1.03540226,13.8833313,12.48934937,-10.04068756,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,35.96059113,36.31921824,10.34482759,7.736156352,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30107,MT,Wheatland,12.54318956,11.5077873,-1.03540226,7.735247135,6.736760139,-12.9082756,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,51.55279503,,9.627329193,,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30109,MT,Wibaux,12.54318956,11.5077873,-1.03540226,3.626692533,3.2679739,-9.891068459,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,19.7080292,18.23899371,6.569343066,12.57861635,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,,,,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
30111,MT,Yellowstone,12.54318956,11.5077873,-1.03540226,14.60584259,12.42504311,-14.93100739,70.96,87.122,0,1,0,0,53.4604202,49.82114526,-3.639274934,27.26735195,32.97202348,8.491767488,6.696371192,17.34678589,20.72415933,3.377373438,4.108271418,5.652358433,1.544087015,34.66214752,12.1615963,-64.91389465,2.038561855,1.66060919,-0.377952665,24.0581323,22.87113698,-1.186995325,2.471861971,2.304088071,-0.167773901
31001,NE,Adams,9.492521099,9.158422203,-0.334098896,12.03682995,11.09865952,-7.794165611,69.961,79.952,1,1,0,0,76.77514945,71.63936966,-5.135779787,36.73809029,39.38349219,8.841273143,10.28189008,20.3687542,22.81934302,2.450588824,3.006378927,2.999480814,-0.006898114,20.74297142,17.88307381,-13.78730965,2.303509194,1.949940174,-0.353569019,23.15098737,22.57051616,-0.580471208,2.497634185,2.399804991,-0.097829195
31003,NE,Antelope,9.492521099,9.158422203,-0.334098896,6.755725384,6.483809948,-4.024962902,69.961,79.952,1,1,0,0,76.77514945,71.63936966,-5.135779787,32.55295429,29.03225806,16.27647715,18.13125695,20.3687542,22.81934302,2.450588824,3.006378927,2.999480814,-0.006898114,9.138539314,,,2.303509194,1.949940174,-0.353569019,23.15098737,22.57051616,-0.580471208,2.497634185,2.399804991,-0.097829195
31005,NE,Arthur,9.492521099,9.158422203,-0.334098896,3.479471207,3.464624405,-0.426697075,69.961,79.952,1,1,0,0,76.77514945,71.63936966,-5.135779787,0,0,0,0,20.3687542,22.81934302,2.450588824,3.006378927,2.999480814,-0.006898114,,,,2.303509194,1.949940174,-0.353569019,23.15098737,22.57051616,-0.580471208,2.497634185,2.399804991,-0.097829195
31007,NE,Banner,9.492521099,9.158422203,-0.334098896,4.257907391,3.706199408,-12.95725632,69.961,79.952,1,1,0,0,76.77514945,71.63936966,-5.135779787,39.76608187,41.46341463,13.4502924,10.36585366,20.3687542,22.81934302,2.450588824,3.006378927,2.999480814,-0.006898114,,,,2.303509194,1.949940174,-0.353569019,23.15098737,22.57051616,-0.580471208,2.497634185,2.399804991,-0.097829195
31009,NE,Blaine,9.492521099,9.158422203,-0.334098896,7.362784386,7.08852005,-3.725008488,69.961,79.952,1,1,0,0,76.77514945,71.63936966,-5.135779787,38.70967742,21.27659574,12.90322581,23.40425532,20.3687542,22.81934302,2.450588824,3.006378927,2.999480814,-0.006898114,,,,2.303509194,1.949940174,-0.353569019,23.15098737,22.57051616,-0.580471208,2.497634185,2.399804991,-0.097829195
31011,NE,Boone,9.492521099,9.158422203,-0.334098896,5.678330421,5.371823788,-5.397830009,69.961,79.952,1,1,0,0,76.77514945,71.63936966,-5.135779787,22.38636364,24.04494382,13.86363636,14.38202247,20.3687542,22.81934302,2.450588824,3.006378927,2.999480814,-0.006898114,10.87226772,8.387951851,-22.85002518,2.303509194,1.949940174,-0.353569019,23.15098737,22.57051616,-0.580471208,2.497634185,2.399804991,-0.097829195
31013,NE,Box Butte,9.492521099,9.158422203,-0.334098896,12.73117352,12.2634573,-3.673787117,69.961,79.952,1,1,0,0,76.77514945,71.63936966,-5.135779787,36.80203046,34.74178404,10.81218274,11.58059468,20.3687542,22.81934302,2.450588824,3.006378927,2.999480814,-0.006898114,,,,2.303509194,1.949940174,-0.353569019,23.15098737,22.57051616,-0.580471208,2.497634185,2.399804991,-0.097829195
31015,NE,Boyd,9.492521099,9.158422203,-0.334098896,4.935275078,4.805260658,-2.634390593,69.961,79.952,1,1,0,0,76.77514945,71.63936966,-5.135779787,34.69387755,32.67045455,13.11953353,19.03409091,20.3687542,22.81934302,2.450588824,3.006378927,2.999480814,-0.006898114,,,,2.303509194,1.949940174,-0.353569019,23.15098737,22.57051616,-0.580471208,2.497634185,2.399804991,-0.097829195
31017,NE,Brown,9.492521099,9.158422203,-0.334098896,7.536041737,7.105728626,-5.710068226,69.961,79.952,1,1,0,0,76.77514945,71.63936966,-5.135779787,31.52804642,31.26293996,14.50676983,10.97308489,20.3687542,22.81934302,2.450588824,3.006378927,2.999480814,-0.006898114,23.49147797,,,2.303509194,1.949940174,-0.353569019,23.15098737,22.57051616,-0.580471208,2.497634185,2.399804991,-0.097829195
31019,NE,Buffalo,9.492521099,9.158422203,-0.334098896,10.4122963,9.293144226,-10.74836922,69.961,79.952,1,1,0,0,76.77514945,71.63936966,-5.135779787,28.73045322,29.76100629,8.083752982,10.25157233,20.3687542,22.81934302,2.450588824,3.006378927,2.999480814,-0.006898114,15.64870834,12.97979355,-17.05517578,2.303509194,1.949940174,-0.353569019,23.15098737,22.57051616,-0.580471208,2.497634185,2.399804991,-0.097829195
31021,NE,Burt,9.492521099,9.158422203,-0.334098896,10.25602627,9.767916679,-4.759246826,69.961,79.952,1,1,0,0,76.77514945,71.63936966,-5.135779787,25.53719008,26.33333333,10.16528926,9.5,20.3687542,22.81934302,2.450588824,3.006378927,2.999480814,-0.006898114,6.924096107,2.758768082,-60.15699387,2.303509194,1.949940174,-0.353569019,23.15098737,22.57051616,-0.580471208,2.497634185,2.399804991,-0.097829195
31023,NE,Butler,9.492521099,9.158422203,-0.334098896,7.221346855,6.881493568,-4.706231117,69.961,79.952,1,1,0,0,76.77514945,71.63936966,-5.135779787,28.27461608,25.63859981,13.18879855,12.10974456,20.3687542,22.81934302,2.450588824,3.006378927,2.999480814,-0.006898114,,,,2.303509194,1.949940174,-0.353569019,23.15098737,22.57051616,-0.580471208,2.497634185,2.399804991,-0.097829195
31025,NE,Cass,9.492521099,9.158422203,-0.334098896,8.361858368,7.554688454,-9.652997017,69.961,79.952,1,1,0,0,76.77514945,71.63936966,-5.135779787,22.17821782,23.00224048,7.599009901,8.53871048,20.3687542,22.81934302,2.450588824,3.006378927,2.999480814,-0.006898114,4.19422245,3.567960262,-14.9315443,2.303509194,1.949940174,-0.353569019,23.15098737,22.57051616,-0.580471208,2.497634185,2.399804991,-0.097829195
31027,NE,Cedar,9.492521099,9.158422203,-0.334098896,5.576635838,5.29503727,-5.049613476,69.961,79.952,1,1,0,0,76.77514945,71.63936966,-5.135779787,28.40136054,26.43391521,10.54421769,10.55694098,20.3687542,22.81934302,2.450588824,3.006378927,2.999480814,-0.006898114,6.441184998,3.103250027,-51.82175446,2.303509194,1.949940174,-0.353569019,23.15098737,22.57051616,-0.580471208,2.497634185,2.399804991,-0.097829195
31029,NE,Chase,9.492521099,9.158422203,-0.334098896,6.384742737,6.022832394,-5.668362141,69.961,79.952,1,1,0,0,76.77514945,71.63936966,-5.135779787,30.08595989,26.82602922,7.736389685,8.764940239,20.3687542,22.81934302,2.450588824,3.006378927,2.999480814,-0.006898114,,,,2.303509194,1.949940174,-0.353569019,23.15098737,22.57051616,-0.580471208,2.497634185,2.399804991,-0.097829195
31031,NE,Cherry,9.492521099,9.158422203,-0.334098896,9.320653915,8.551048279,-8.25699234,69.961,79.952,1,1,0,0,76.77514945,71.63936966,-5.135779787,35.5721393,29.77386935,11.44278607,13.19095477,20.3687542,22.81934302,2.450588824,3.006378927,2.999480814,-0.006898114,,,,2.303509194,1.949940174,-0.353569019,23.15098737,22.57051616,-0.580471208,2.497634185,2.399804991,-0.097829195
31033,NE,Cheyenne,9.492521099,9.158422203,-0.334098896,7.826201916,7.587501526,-3.050015688,69.961,79.952,1,1,0,0,76.77514945,71.63936966,-5.135779787,24.02366864,24.08347434,10.65088757,9.870276368,20.3687542,22.81934302,2.450588824,3.006378927,2.999480814,-0.006898114,10.4992075,,,2.303509194,1.949940174,-0.353569019,23.15098737,22.57051616,-0.580471208,2.497634185,2.399804991,-0.097829195
31035,NE,Clay,9.492521099,9.158422203,-0.334098896,9.540590286,9.13242054,-4.278244019,69.961,79.952,1,1,0,0,76.77514945,71.63936966,-5.135779787,32.4845679,30.33707865,11.11111111,11.58167675,20.3687542,22.81934302,2.450588824,3.006378927,2.999480814,-0.006898114,5.514249325,3.281780958,-40.48544312,2.303509194,1.949940174,-0.353569019,23.15098737,22.57051616,-0.580471208,2.497634185,2.399804991,-0.097829195
31037,NE,Colfax,9.492521099,9.158422203,-0.334098896,9.391559601,8.730908394,-7.034520626,69.961,79.952,1,1,0,0,76.77514945,71.63936966,-5.135779787,53.08477585,53.22703113,10.96316023,13.85725133,20.3687542,22.81934302,2.450588824,3.006378927,2.999480814,-0.006898114,,,,2.303509194,1.949940174,-0.353569019,23.15098737,22.57051616,-0.580471208,2.497634185,2.399804991,-0.097829195
31039,NE,Cuming,9.492521099,9.158422203,-0.334098896,6.142956734,5.741724014,-6.531589508,69.961,79.952,1,1,0,0,76.77514945,71.63936966,-5.135779787,33.26873385,35.30961792,14.66408269,13.04347826,20.3687542,22.81934302,2.450588824,3.006378927,2.999480814,-0.006898114,15.32291222,12.03409672,-21.46338463,2.303509194,1.949940174,-0.353569019,23.15098737,22.57051616,-0.580471208,2.497634185,2.399804991,-0.097829195
31041,NE,Custer,9.492521099,9.158422203,-0.334098896,6.591684341,6.102597237,-7.419759274,69.961,79.952,1,1,0,0,76.77514945,71.63936966,-5.135779787,27.69230769,27.48893805,12.07977208,10.50884956,20.3687542,22.81934302,2.450588824,3.006378927,2.999480814,-0.006898114,16.39832878,9.633399963,-41.25376892,2.303509194,1.949940174,-0.353569019,23.15098737,22.57051616,-0.580471208,2.497634185,2.399804991,-0.097829195
31043,NE,Dakota,9.492521099,9.158422203,-0.334098896,16.1894207,15.48928261,-4.324664116,69.961,79.952,1,1,0,0,76.77514945,71.63936966,-5.135779787,49.40596279,51.32823053,13.00156915,10.04052229,20.3687542,22.81934302,2.450588824,3.006378927,2.999480814,-0.006898114,,,,2.303509194,1.949940174,-0.353569019,23.15098737,22.57051616,-0.580471208,2.497634185,2.399804991,-0.097829195
31045,NE,Dawes,9.492521099,9.158422203,-0.334098896,11.72488022,11.21109867,-4.381977081,69.961,79.952,1,1,0,0,76.77514945,71.63936966,-5.135779787,35.47376664,36.58730159,9.945184025,8.968253968,20.3687542,22.81934302,2.450588824,3.006378927,2.999480814,-0.006898114,,,,2.303509194,1.949940174,-0.353569019,23.15098737,22.57051616,-0.580471208,2.497634185,2.399804991,-0.097829195
31047,NE,Dawson,9.492521099,9.158422203,-0.334098896,11.84677887,11.17367554,-5.681741238,69.961,79.952,1,1,0,0,76.77514945,71.63936966,-5.135779787,48.94973743,49.39981533,13.10952738,11.98522622,20.3687542,22.81934302,2.450588824,3.006378927,2.999480814,-0.006898114,33.32114792,30.67154884,-7.951704025,2.303509194,1.949940174,-0.353569019,23.15098737,22.57051616,-0.580471208,2.497634185,2.399804991,-0.097829195
31049,NE,Deuel,9.492521099,9.158422203,-0.334098896,9.518953323,9.205168724,-3.296419144,69.961,79.952,1,1,0,0,76.77514945,71.63936966,-5.135779787,31.30193906,36.3372093,14.40443213,13.08139535,20.3687542,22.81934302,2.450588824,3.006378927,2.999480814,-0.006898114,,,,2.303509194,1.949940174,-0.353569019,23.15098737,22.57051616,-0.580471208,2.497634185,2.399804991,-0.097829195
